picture,year,longitude,latitude,building,sorce
230.jpg,1660,12.474734,41.898221,Sant'Ivo alla Sapienza,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.pinterest.com%2Fpin%2Fsant-ivo-alla-sapienza-16421650-designed-by-francesco-borromini-this-roman-baroque-chu--541557923930201148%2F&psig=AOvVaw0iPJcBMj6XzlkM1J_ugHZc&ust=1715977150293000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCLj225n_koYDFQAAAAAdAAAAABAS
231.jpg,1660,12.474734,41.898221,Sant'Ivo alla Sapienza,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.artesvelata.it%2Fchiesa-santivo-sapienza%2F&psig=AOvVaw0iPJcBMj6XzlkM1J_ugHZc&ust=1715977150293000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCLj225n_koYDFQAAAAAdAAAAABBR
232.jpg,1745,13.038631,52.403261,Sanssouci,https://en.wikipedia.org/wiki/Sanssouci
233.jpg,1745,13.038631,52.403261,Sanssouci,https://en.wikipedia.org/wiki/Sanssouci
234.jpg,1745,13.038631,52.403261,Sanssouci,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.expedia.com.tw%2FSanssouci-Palace-Westliche-Vorstadt.d6073341.Place-To-Visit&psig=AOvVaw0KA_6EVHoUBceCyN-_8mzV&ust=1715977942625000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCNirqJGCk4YDFQAAAAAdAAAAABAb
235.jpg,1700,16.311865,48.184516,Schönbrunn Palace,https://en.wikipedia.org/wiki/Sch%C3%B6nbrunn_Palace
236.jpg,1700,16.311865,48.184516,Schönbrunn Palace,https://en.wikipedia.org/wiki/Sch%C3%B6nbrunn_Palace
237.jpg,1700,16.311865,48.184516,Schönbrunn Palace,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.viator.com%2FVienna-attractions%2FSchonbrunn-Palace-Schloss-Schonbrunn%2Fd454-a526&psig=AOvVaw15q3hSGM9fRF7e5fe0B3Yo&ust=1715978081536000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqGAoTCPjPitKCk4YDFQAAAAAdAAAAABCCAQ
238.jpg,1626,4.404472,51.221056,"St. Charles Borromeo Church, Antwerp","https://en.wikipedia.org/wiki/St._Charles_Borromeo_Church,_Antwerp"
239.jpg,1626,4.404472,51.221056,"St. Charles Borromeo Church, Antwerp",https://www.google.com/url?sa=i&url=https%3A%2F%2Fcommons.wikimedia.org%2Fwiki%2FFile%3ASt._Charles_Borromeo_Church%2C_Antwerp.jpg&psig=AOvVaw0BWR70NjhasRwMFT4bTP82&ust=1715978400791000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCPClt-qDk4YDFQAAAAAdAAAAABAE
240.jpg,1626,4.404472,51.221056,"St. Charles Borromeo Church, Antwerp",https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.flickr.com%2Fphotos%2Fsnuffy%2F49697304701&psig=AOvVaw0BWR70NjhasRwMFT4bTP82&ust=1715978400791000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCPClt-qDk4YDFQAAAAAdAAAAABAS
241.jpg,1750,4.822375,45.771082,Church of Saint-Bruno des Chartreux,https://en.wikipedia.org/wiki/Church_of_Saint-Bruno_des_Chartreux
242.jpg,1750,4.822375,45.771082,Church of Saint-Bruno des Chartreux,https://en.wikipedia.org/wiki/Church_of_Saint-Bruno_des_Chartreux
243.jpg,1750,4.822375,45.771082,Church of Saint-Bruno des Chartreux,https://www.google.com/url?sa=i&url=https%3A%2F%2Ftribunedelyon.fr%2Furbanisme-immobilier%2Fimpasse-des-chartreux-leglise-saint-bruno-affiche-a-nouveau-sa-%25E2%2580%2589splendeur-baroque%25E2%2580%2589%2F&psig=AOvVaw0jSEA9d1trTEy5DXcQ3vu8&ust=1715978574242000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCID1_MKEk4YDFQAAAAAdAAAAABAk
244.jpg,1650,12.46871,41.898228,Oratorio dei Filippini,https://en.wikipedia.org/wiki/Oratorio_dei_Filippini
245.jpg,1650,12.46871,41.898228,Oratorio dei Filippini,https://en.wikipedia.org/wiki/Oratorio_dei_Filippini
246.jpg,1650,12.46871,41.898228,Oratorio dei Filippini,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.flickr.com%2Fphotos%2Fsandromarsiglietti%2F38594396845&psig=AOvVaw08a8itBmA-RT6YlL0EEKS0&ust=1715978726547000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCNCVz4eFk4YDFQAAAAAdAAAAABAW
247.jpg,1699,17.886111,59.321667,Drottningholm Palace,https://en.wikipedia.org/wiki/Drottningholm_Palace
248.jpg,1699,17.886111,59.321667,Drottningholm Palace,https://en.wikipedia.org/wiki/Drottningholm_Palace
249.jpg,1699,17.886111,59.321667,Drottningholm Palace,https://en.wikipedia.org/wiki/Drottningholm_Palace
250.jpg,1762,30.3139,59.9404,Winter Palace,https://en.wikipedia.org/wiki/Winter_Palace
251.jpg,1762,30.3139,59.9404,Winter Palace,https://en.wikipedia.org/wiki/Winter_Palace
252.jpg,1762,30.3139,59.9404,Winter Palace,https://en.wikipedia.org/wiki/Winter_Palace
253.jpg,1642,21.010305,52.242075,"Brühl Palace, Warsaw","https://en.wikipedia.org/wiki/Br%C3%BChl_Palace,_Warsaw"
254.jpg,1705,21.015833,52.239444,Czapski Palace,https://en.wikipedia.org/wiki/Czapski_Palace
255.jpg,1705,21.015833,52.239444,Czapski Palace,https://www.google.com/url?sa=i&url=http%3A%2F%2Fwikimapia.org%2F22788%2FCzapski-Palace-Academy-of-Fine-Arts&psig=AOvVaw2MA5bm07j5j5sxflO5uTki&ust=1716011201968000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCLjK84L-k4YDFQAAAAAdAAAAABAS
256.jpg,1705,21.015833,52.239444,Czapski Palace,https://www.google.com/url?sa=i&url=https%3A%2F%2Fculture.pl%2Fen%2Farticle%2F8-beautiful-palaces-in-warsaw&psig=AOvVaw2MA5bm07j5j5sxflO5uTki&ust=1716011201968000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCLjK84L-k4YDFQAAAAAdAAAAABAt
257.jpg,1760,12.593333,55.684028,Amalienborg,https://en.wikipedia.org/wiki/Amalienborg
258.jpg,1760,12.593333,55.684028,Amalienborg,https://en.wikipedia.org/wiki/Amalienborg
259.jpg,1760,12.593333,55.684028,Amalienborg,https://en.wikipedia.org/wiki/Amalienborg
260.jpg,1759,12.587222,55.672361,"Christian's Church, Copenhagen","https://en.wikipedia.org/wiki/Christian%27s_Church,_Copenhagen"
261.jpg,1759,12.587222,55.672361,"Christian's Church, Copenhagen","https://en.wikipedia.org/wiki/Christian%27s_Church,_Copenhagen"
262.jpg,1759,12.587222,55.672361,"Christian's Church, Copenhagen",https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.wikidata.org%2Fwiki%2FQ1082978&psig=AOvVaw19yDIKWu2qV0Y4vANs2LFT&ust=1716011462102000&source=images&cd=vfe&opi=89978449&ved=0CBAQjRxqFwoTCLjsvv_-k4YDFQAAAAAdAAAAABAs
263.jpg,1753,11.578889,48.14,Cuvilliés Theatre,https://en.wikipedia.org/wiki/Cuvilli%C3%A9s_Theatre
301.jpg,1564,4.06004,50.80299,Sint-Margarethakerk (Neigem),https://commons.wikimedia.org/wiki/Category:Sint-Margaretakerk_(Neigem)
302.jpg,1564,4.06004,50.80299,Sint-Margarethakerk (Neigem),https://commons.wikimedia.org/wiki/Category:Sint-Margaretakerk_(Neigem)
303.jpg,1564,4.06004,50.80299,Sint-Margarethakerk (Neigem),https://commons.wikimedia.org/wiki/Category:Sint-Margaretakerk_(Neigem)
304.jpg,1400,3.1108,51.23625,Sint-Bavo en Sint-Machutuskerk (Houtave),https://commons.wikimedia.org/wiki/Category:Sint-Bavo_en_Sint-Machutuskerk_(Houtave)
305.jpg,1400,3.1108,51.23625,Sint-Bavo en Sint-Machutuskerk (Houtave),https://commons.wikimedia.org/wiki/Category:Sint-Bavo_en_Sint-Machutuskerk_(Houtave)
306.jpg,1400,3.1108,51.23625,Sint-Bavo en Sint-Machutuskerk (Houtave),https://commons.wikimedia.org/wiki/Category:Sint-Bavo_en_Sint-Machutuskerk_(Houtave)
307.jpg,1572,9.93324,56.02699,Skanderborg Slotskirke,https://commons.wikimedia.org/wiki/Category:Skanderborg_Slotskirke
308.jpg,1572,9.93324,56.02699,Skanderborg Slotskirke,https://commons.wikimedia.org/wiki/Category:Skanderborg_Slotskirke
309.jpg,1572,9.93324,56.02699,Skanderborg Slotskirke,https://commons.wikimedia.org/wiki/Category:Skanderborg_Slotskirke
310.jpg,1572,9.93324,56.02699,Skanderborg Slotskirke,https://commons.wikimedia.org/wiki/Category:Skanderborg_Slotskirke
311.jpg,1596,14.16055,46.749328,"Schloss Bach, Sankt Urban","https://commons.wikimedia.org/wiki/Category:Schloss_Bach,_Sankt_Urban"
312.jpg,1571,14.038342,46.74665,Schloss Biberstein (Kärnten),https://commons.wikimedia.org/wiki/Category:Schloss_Biberstein_(K%C3%A4rnten)
313.jpg,1571,14.038342,46.74665,Schloss Biberstein (Kärnten),https://commons.wikimedia.org/wiki/Category:Schloss_Biberstein_(K%C3%A4rnten)
314.jpg,1588,14.262,46.547,Hollenburg,https://commons.wikimedia.org/wiki/Category:Hollenburg
315.jpg,1590,14.288748,46.653246,Schloss Mageregg,https://commons.wikimedia.org/wiki/Category:Schloss_Mageregg
316.jpg,1590,14.288748,46.653246,Schloss Mageregg,https://commons.wikimedia.org/wiki/Category:Schloss_Mageregg
317.jpg,1590,14.288748,46.653246,Schloss Mageregg,https://commons.wikimedia.org/wiki/Category:Schloss_Mageregg
318.jpg,1544,13.256054,46.76053,Schloss Neustein (Flattachhof),https://commons.wikimedia.org/wiki/Category:Schloss_Neustein_(Flattachhof)
319.jpg,1492,14.352446,46.731369,Schloss Niederdorf,https://commons.wikimedia.org/wiki/Category:Schloss_Niederdorf
320.jpg,1492,14.352446,46.731369,Schloss Niederdorf,https://commons.wikimedia.org/wiki/Category:Schloss_Niederdorf
321.jpg,1543,14.491786,46.851456,Schloss Silberegg,https://commons.wikimedia.org/wiki/Category:Schloss_Silberegg
322.jpg,1543,14.491786,46.851456,Schloss Silberegg,https://commons.wikimedia.org/wiki/Category:Schloss_Silberegg
323.jpg,1625,13.826764,46.605481,Schloss Werthenau,https://commons.wikimedia.org/wiki/Category:Schloss_Werthenau
324.jpg,1625,13.826764,46.605481,Schloss Werthenau,https://commons.wikimedia.org/wiki/Category:Schloss_Werthenau
325.jpg,1625,13.826764,46.605481,Schloss Werthenau,https://commons.wikimedia.org/wiki/Category:Schloss_Werthenau
326.jpg,1581,15.38767,48.21382,Schloss Albrechtsberg (Loosdorf),https://commons.wikimedia.org/wiki/Category:Schloss_Albrechtsberg_(Loosdorf)
327.jpg,1570,15.3273,48.69758,Schloss Allentsteig,https://commons.wikimedia.org/wiki/Category:Schloss_Allentsteig
328.jpg,1672,15.69289,48.67554,Altes Schloss (Breiteneich),https://commons.wikimedia.org/wiki/Category:Altes_Schloss_(Breiteneich)
329.jpg,1520,15.32143,48.91626,Schloss Dobersberg,https://commons.wikimedia.org/wiki/Category:Schloss_Dobersberg
330.jpg,1520,15.32143,48.91626,Schloss Dobersberg,https://commons.wikimedia.org/wiki/Category:Schloss_Dobersberg
331.jpg,1520,15.32143,48.91626,Schloss Dobersberg,https://commons.wikimedia.org/wiki/Category:Schloss_Dobersberg
332.jpg,1611,15.49256,48.78851,Schloss Drösiedl,https://commons.wikimedia.org/wiki/Category:Schloss_Dr%C3%B6siedl
333.jpg,1611,15.49256,48.78851,Schloss Drösiedl,https://commons.wikimedia.org/wiki/Category:Schloss_Dr%C3%B6siedl
334.jpg,1527,15.065278,48.065278,Schloss Ernegg,https://commons.wikimedia.org/wiki/Category:Schloss_Ernegg
335.jpg,1527,15.065278,48.065278,Schloss Ernegg,https://commons.wikimedia.org/wiki/Category:Schloss_Ernegg
336.jpg,1604,15.51446,48.65858,Schloss Greillenstein,https://commons.wikimedia.org/wiki/Category:Schloss_Greillenstein
337.jpg,1570,15.865519,48.596289,"Schloss Limberg, Maissau","https://commons.wikimedia.org/wiki/Category:Schloss_Limberg,_Maissau"
338.jpg,1570,15.865519,48.596289,"Schloss Limberg, Maissau","https://commons.wikimedia.org/wiki/Category:Schloss_Limberg,_Maissau"
339.jpg,1598,15.79038,48.51831,Schloss Mühlbach am Manhartsberg,https://commons.wikimedia.org/wiki/Category:Schloss_M%C3%BChlbach_am_Manhartsberg
340.jpg,1598,15.79038,48.51831,Schloss Mühlbach am Manhartsberg,https://commons.wikimedia.org/wiki/Category:Schloss_M%C3%BChlbach_am_Manhartsberg
341.jpg,1598,15.79038,48.51831,Schloss Mühlbach am Manhartsberg,https://commons.wikimedia.org/wiki/Category:Schloss_M%C3%BChlbach_am_Manhartsberg
342.jpg,1620,16.02253,48.36269,Schloss Neuaigen,https://commons.wikimedia.org/wiki/Category:Neuaigen_castle
343.jpg,1620,16.02253,48.36269,Schloss Neuaigen,https://commons.wikimedia.org/wiki/Category:Neuaigen_castle
